host_since,neighbourhood,city,accommodates,price
08/07/2015,Pantheon,Paris,2,120
14/05/2012,Passy,Paris,2,96
30/10/2014,Buttes-Chaumont,Paris,2,55
26/09/2015,Menilmontant,Paris,2,60
28/11/2015,Observatoire,Paris,2,50
20/01/2016,Vaugirard,Paris,2,400
18/03/2015,Buttes-Montmartre,Paris,2,69
08/05/2012,Buttes-Montmartre,Paris,2,75
24/06/2014,Menilmontant,Paris,2,50
07/06/2016,Pantheon,Paris,2,70
12/06/2016,Temple,Paris,2,40
23/10/2012,Enclos-St-Laurent,Paris,2,45
07/06/2015,Buttes-Montmartre,Paris,2,40
23/10/2014,Vaugirard,Paris,2,65
01/04/2013,Buttes-Montmartre,Paris,2,31
23/01/2014,Popincourt,Paris,2,106
17/08/2016,Buttes-Chaumont,Paris,2,55
19/07/2012,Buttes-Montmartre,Paris,2,100
07/02/2015,Buttes-Montmartre,Paris,2,40
30/01/2014,Palais-Bourbon,Paris,2,120
23/07/2013,Palais-Bourbon,Paris,2,100
05/10/2015,Buttes-Montmartre,Paris,2,58
15/04/2014,Hotel-de-Ville,Paris,2,80
15/05/2017,Menilmontant,Paris,2,75
03/07/2013,Menilmontant,Paris,2,70
21/08/2016,Buttes-Chaumont,Paris,2,40
28/05/2017,Buttes-Montmartre,Paris,2,75
30/04/2017,Menilmontant,Paris,2,62
11/03/2014,Buttes-Chaumont,Paris,2,55
17/07/2015,Gobelins,Paris,2,50
29/01/2013,Batignolles-Monceau,Paris,2,44
05/07/2014,Enclos-St-Laurent,Paris,2,40
03/07/2017,Menilmontant,Paris,2,60
01/06/2013,Menilmontant,Paris,2,40
08/01/2015,Hotel-de-Ville,Paris,2,70
10/02/2014,Temple,Paris,2,60
11/07/2012,Batignolles-Monceau,Paris,2,75
25/03/2016,Opera,Paris,2,185
01/08/2015,Buttes-Chaumont,Paris,2,50
11/11/2012,Batignolles-Monceau,Paris,2,105
13/04/2015,Popincourt,Paris,2,85
02/09/2013,Buttes-Chaumont,Paris,2,70
05/01/2012,Gobelins,Paris,2,100
20/04/2017,Buttes-Montmartre,Paris,2,85
20/10/2013,Buttes-Montmartre,Paris,2,95
02/11/2017,Passy,Paris,2,118
25/08/2016,Observatoire,Paris,2,60
04/08/2013,Observatoire,Paris,2,130
17/06/2013,Enclos-St-Laurent,Paris,2,70
16/01/2012,Enclos-St-Laurent,Paris,2,80
16/09/2017,Buttes-Chaumont,Paris,2,40
30/06/2014,Batignolles-Monceau,Paris,2,50
24/04/2014,Buttes-Montmartre,Paris,2,45
30/05/2013,Buttes-Montmartre,Paris,2,40
17/02/2016,Batignolles-Monceau,Paris,2,96
03/08/2015,Vaugirard,Paris,2,68
16/10/2014,Observatoire,Paris,2,70
07/02/2015,Opera,Paris,2,60
11/12/2018,Popincourt,Paris,2,80
02/06/2014,Passy,Paris,2,70
22/02/2018,Menilmontant,Paris,2,95
31/03/2016,Reuilly,Paris,2,80
06/11/2016,Vaugirard,Paris,2,105
05/07/2015,Menilmontant,Paris,2,125
09/02/2014,Popincourt,Paris,2,70
13/03/2013,Opera,Paris,2,140
25/04/2019,Passy,Paris,2,134
13/03/2014,Luxembourg,Paris,2,110
07/06/2012,Buttes-Chaumont,Paris,2,59
28/07/2017,Vaugirard,Paris,2,90
16/02/2018,Vaugirard,Paris,2,69
14/06/2020,Batignolles-Monceau,Paris,2,55
23/05/2020,Buttes-Montmartre,Paris,2,80
19/04/2017,Menilmontant,Paris,2,99
03/05/2015,Buttes-Montmartre,Paris,2,60
07/07/2014,Buttes-Chaumont,Paris,2,90
24/10/2012,Louvre,Paris,2,360
11/02/2013,Vaugirard,Paris,2,80
18/01/2014,Buttes-Montmartre,Paris,2,72
11/10/2017,Enclos-St-Laurent,Paris,2,40
23/08/2015,Buttes-Montmartre,Paris,2,75
04/09/2011,Observatoire,Paris,2,50
13/01/2012,Buttes-Montmartre,Paris,2,60
22/03/2012,Popincourt,Paris,2,55
03/06/2012,Buttes-Chaumont,Paris,2,50
17/06/2012,Passy,Paris,2,69
06/07/2012,Buttes-Montmartre,Paris,2,65
14/02/2012,Buttes-Chaumont,Paris,2,85
23/07/2012,Vaugirard,Paris,2,100
16/09/2012,Bourse,Paris,2,61
15/10/2012,Buttes-Montmartre,Paris,2,80
20/10/2011,Buttes-Montmartre,Paris,2,45
24/07/2012,Vaugirard,Paris,2,159
17/12/2012,Menilmontant,Paris,2,75
23/05/2013,Vaugirard,Paris,2,75
12/04/2013,Batignolles-Monceau,Paris,2,90
31/05/2013,Enclos-St-Laurent,Paris,2,80
22/06/2013,Buttes-Montmartre,Paris,2,50
05/07/2013,Bourse,Paris,2,90
05/07/2013,Batignolles-Monceau,Paris,2,69
21/08/2013,Buttes-Montmartre,Paris,2,75
02/04/2014,Buttes-Montmartre,Paris,2,90
05/05/2014,Pantheon,Paris,2,35
11/05/2014,Opera,Paris,2,100
24/10/2013,Popincourt,Paris,2,50
10/06/2014,Elysee,Paris,2,160
11/06/2014,Buttes-Montmartre,Paris,2,90
22/10/2012,Popincourt,Paris,2,89
03/04/2013,Reuilly,Paris,2,75
17/05/2013,Menilmontant,Paris,2,60
17/01/2014,Popincourt,Paris,2,95
09/07/2014,Observatoire,Paris,2,55
13/07/2014,Menilmontant,Paris,2,30
04/12/2011,Buttes-Montmartre,Paris,2,37
03/10/2013,Buttes-Montmartre,Paris,2,60
12/02/2014,Popincourt,Paris,2,80
19/09/2014,Popincourt,Paris,2,50
23/02/2014,Buttes-Montmartre,Paris,2,58
13/05/2012,Popincourt,Paris,2,43
13/10/2014,Popincourt,Paris,2,60
20/07/2014,Vaugirard,Paris,2,75
12/04/2012,Opera,Paris,2,80
31/01/2014,Passy,Paris,2,85
13/07/2013,Temple,Paris,2,100
14/12/2014,Menilmontant,Paris,2,65
15/12/2014,Buttes-Montmartre,Paris,2,40
21/06/2012,Gobelins,Paris,2,100
10/01/2012,Enclos-St-Laurent,Paris,2,110
31/07/2014,Vaugirard,Paris,2,70
11/03/2015,Opera,Paris,2,78
25/03/2015,Temple,Paris,2,55
30/03/2015,Reuilly,Paris,2,120
16/06/2014,Buttes-Chaumont,Paris,2,39
12/04/2015,Batignolles-Monceau,Paris,2,59
04/03/2014,Popincourt,Paris,2,45
01/05/2015,Menilmontant,Paris,2,40
15/04/2013,Enclos-St-Laurent,Paris,2,90
04/06/2013,Buttes-Chaumont,Paris,2,45
30/05/2015,Buttes-Montmartre,Paris,2,45
11/06/2015,Buttes-Montmartre,Paris,2,60
14/06/2015,Buttes-Montmartre,Paris,2,45
25/06/2014,Batignolles-Monceau,Paris,2,80
11/06/2015,Vaugirard,Paris,2,50
04/07/2015,Opera,Paris,2,150
15/10/2012,Enclos-St-Laurent,Paris,2,80
06/07/2015,Passy,Paris,2,80
06/01/2012,Passy,Paris,2,38
27/11/2014,Vaugirard,Paris,2,70
13/12/2014,Enclos-St-Laurent,Paris,2,80
01/12/2014,Batignolles-Monceau,Paris,2,666
28/02/2014,Buttes-Montmartre,Paris,2,50
01/08/2014,Buttes-Montmartre,Paris,2,53
19/07/2015,Passy,Paris,2,200
14/12/2014,Popincourt,Paris,2,50
08/01/2015,Elysee,Paris,2,95
29/08/2015,Luxembourg,Paris,2,90
02/10/2014,Observatoire,Paris,2,40
23/07/2013,Passy,Paris,2,95
13/03/2015,Passy,Paris,2,60
24/08/2012,Menilmontant,Paris,2,80
22/04/2014,Luxembourg,Paris,2,100
14/05/2014,Enclos-St-Laurent,Paris,2,56
23/07/2014,Opera,Paris,2,54
07/10/2014,Buttes-Montmartre,Paris,2,30
15/05/2011,Batignolles-Monceau,Paris,2,70
30/03/2015,Buttes-Montmartre,Paris,2,49
16/12/2015,Bourse,Paris,2,60
27/02/2013,Popincourt,Paris,2,55
04/01/2016,Batignolles-Monceau,Paris,2,65
22/12/2015,Elysee,Paris,2,85
12/07/2014,Louvre,Paris,2,80
31/01/2016,Luxembourg,Paris,2,99
21/04/2014,Popincourt,Paris,2,55
26/08/2015,Gobelins,Paris,2,60
26/02/2012,Buttes-Montmartre,Paris,2,140
28/03/2016,Reuilly,Paris,2,55
04/04/2016,Temple,Paris,2,75
09/01/2016,Buttes-Chaumont,Paris,2,43
01/07/2015,Temple,Paris,2,110
04/12/2015,Popincourt,Paris,2,35
16/12/2013,Buttes-Montmartre,Paris,2,49
04/05/2016,Popincourt,Paris,2,60
07/08/2015,Vaugirard,Paris,2,38
18/07/2011,Enclos-St-Laurent,Paris,2,58
21/07/2014,Buttes-Montmartre,Paris,2,55
12/01/2013,Vaugirard,Paris,2,88
18/01/2015,Menilmontant,Paris,2,50
24/04/2014,Batignolles-Monceau,Paris,2,60
03/11/2014,Vaugirard,Paris,2,45
30/06/2015,Buttes-Chaumont,Paris,2,50
23/03/2016,Reuilly,Paris,2,40
13/10/2015,Menilmontant,Paris,2,36
11/11/2015,Vaugirard,Paris,2,50
21/09/2013,Popincourt,Paris,2,60
02/11/2014,Buttes-Montmartre,Paris,2,40
16/04/2015,Enclos-St-Laurent,Paris,2,65
19/11/2014,Buttes-Chaumont,Paris,2,90
14/07/2016,Bourse,Paris,2,100
24/01/2015,Vaugirard,Paris,2,70
08/05/2016,Luxembourg,Paris,2,45
24/07/2011,Temple,Paris,2,34
15/02/2013,Popincourt,Paris,2,120
15/07/2016,Reuilly,Paris,2,42
26/05/2015,Gobelins,Paris,2,50
08/11/2014,Popincourt,Paris,2,90
20/07/2013,Buttes-Montmartre,Paris,2,80
30/06/2015,Buttes-Montmartre,Paris,2,70
30/07/2014,Observatoire,Paris,2,40
13/11/2016,Buttes-Chaumont,Paris,2,40
04/08/2012,Buttes-Montmartre,Paris,2,100
30/11/2015,Popincourt,Paris,2,40
11/06/2014,Enclos-St-Laurent,Paris,2,90
15/03/2017,Reuilly,Paris,2,85
09/05/2014,Enclos-St-Laurent,Paris,2,80
08/04/2014,Batignolles-Monceau,Paris,2,75
06/08/2015,Batignolles-Monceau,Paris,2,45
10/02/2012,Temple,Paris,2,90
30/05/2017,Menilmontant,Paris,2,47
21/05/2014,Popincourt,Paris,2,73
05/08/2015,Batignolles-Monceau,Paris,2,77
10/05/2014,Palais-Bourbon,Paris,2,80
21/03/2015,Buttes-Montmartre,Paris,2,70
04/01/2014,Buttes-Chaumont,Paris,2,80
22/10/2015,Hotel-de-Ville,Paris,2,89
05/11/2014,Buttes-Montmartre,Paris,2,118
12/08/2012,Buttes-Montmartre,Paris,2,55
30/09/2015,Batignolles-Monceau,Paris,2,100
30/07/2014,Buttes-Montmartre,Paris,2,65
30/08/2014,Menilmontant,Paris,2,40
07/01/2015,Passy,Paris,2,60
30/12/2015,Popincourt,Paris,2,70
05/05/2013,Buttes-Montmartre,Paris,2,45
22/10/2017,Opera,Paris,2,150
28/04/2013,Vaugirard,Paris,2,80
30/07/2013,Enclos-St-Laurent,Paris,2,35
09/11/2017,Buttes-Chaumont,Paris,2,35
11/01/2014,Temple,Paris,2,90
24/07/2014,Batignolles-Monceau,Paris,2,55
10/07/2016,Batignolles-Monceau,Paris,2,95
08/05/2015,Opera,Paris,2,200
27/12/2015,Vaugirard,Paris,2,80
18/06/2015,Enclos-St-Laurent,Paris,2,65
12/08/2014,Buttes-Montmartre,Paris,2,75
13/04/2016,Popincourt,Paris,2,90
01/09/2014,Menilmontant,Paris,2,60
30/06/2017,Bourse,Paris,2,128
21/05/2017,Passy,Paris,2,55
15/04/2014,Batignolles-Monceau,Paris,2,70
12/06/2011,Menilmontant,Paris,2,90
08/07/2014,Batignolles-Monceau,Paris,2,80
25/06/2015,Popincourt,Paris,2,100
29/08/2016,Buttes-Montmartre,Paris,2,80
12/09/2013,Enclos-St-Laurent,Paris,2,35
12/08/2013,Buttes-Montmartre,Paris,2,150
10/10/2013,Buttes-Montmartre,Paris,2,71
24/08/2016,Batignolles-Monceau,Paris,2,33
09/01/2012,Buttes-Montmartre,Paris,2,70
25/11/2014,Buttes-Montmartre,Paris,2,50
07/04/2013,Batignolles-Monceau,Paris,2,55
15/07/2014,Hotel-de-Ville,Paris,2,80
15/03/2015,Menilmontant,Paris,2,80
08/08/2018,Gobelins,Paris,2,45
10/11/2013,Buttes-Montmartre,Paris,2,105
03/06/2014,Enclos-St-Laurent,Paris,2,56
04/08/2015,Louvre,Paris,2,200
08/10/2018,Opera,Paris,2,95
01/04/2011,Popincourt,Paris,2,55
18/05/2014,Menilmontant,Paris,2,80
06/09/2016,Buttes-Montmartre,Paris,2,65
14/06/2018,Opera,Paris,2,95
24/04/2013,Reuilly,Paris,2,65
22/07/2012,Buttes-Montmartre,Paris,2,90
30/09/2012,Menilmontant,Paris,2,100
17/04/2019,Popincourt,Paris,2,70
14/10/2014,Louvre,Paris,2,135
14/11/2014,Observatoire,Paris,2,83
30/08/2015,Buttes-Montmartre,Paris,2,70
19/08/2015,Passy,Paris,2,200
17/08/2014,Menilmontant,Paris,2,100
13/08/2014,Buttes-Montmartre,Paris,2,80
15/11/2018,Popincourt,Paris,2,95
22/11/2013,Buttes-Montmartre,Paris,2,35
27/06/2016,Observatoire,Paris,2,125
07/05/2019,Passy,Paris,2,90
07/06/2016,Vaugirard,Paris,2,85
05/09/2014,Popincourt,Paris,2,46
09/12/2014,Enclos-St-Laurent,Paris,2,80
03/07/2013,Buttes-Chaumont,Paris,2,90
17/01/2018,Buttes-Montmartre,Paris,2,80
22/04/2015,Buttes-Chaumont,Paris,2,75
09/06/2019,Passy,Paris,2,180
13/06/2015,Palais-Bourbon,Paris,2,45
15/08/2019,Batignolles-Monceau,Paris,2,120
02/09/2015,Luxembourg,Paris,2,35
07/09/2013,Popincourt,Paris,2,130
21/10/2014,Buttes-Montmartre,Paris,2,67
02/07/2017,Buttes-Chaumont,Paris,2,80
29/10/2016,Reuilly,Paris,2,120
05/02/2016,Popincourt,Paris,2,70
29/07/2020,Observatoire,Paris,2,50
20/07/2015,Buttes-Montmartre,Paris,2,80
15/04/2013,Observatoire,Paris,2,80
17/12/2012,Buttes-Montmartre,Paris,2,130
04/08/2015,Buttes-Chaumont,Paris,2,63
03/08/2017,Palais-Bourbon,Paris,2,150
24/02/2015,Reuilly,Paris,2,70
03/05/2011,Opera,Paris,2,95
30/09/2014,Passy,Paris,2,125
28/12/2019,Louvre,Paris,2,100
07/07/2011,Temple,Paris,2,79
21/09/2011,Buttes-Montmartre,Paris,2,39
15/03/2012,Buttes-Montmartre,Paris,2,129
13/03/2012,Enclos-St-Laurent,Paris,2,119
25/04/2012,Menilmontant,Paris,2,55
09/06/2012,Buttes-Montmartre,Paris,2,50
27/06/2012,Popincourt,Paris,2,69
05/07/2012,Reuilly,Paris,2,50
30/07/2012,Popincourt,Paris,2,45
03/09/2012,Popincourt,Paris,2,36
31/03/2012,Louvre,Paris,2,106
11/12/2012,Elysee,Paris,2,60
15/07/2013,Buttes-Montmartre,Paris,2,65
01/07/2013,Buttes-Chaumont,Paris,2,50
28/07/2013,Buttes-Chaumont,Paris,2,65
07/09/2013,Hotel-de-Ville,Paris,2,90
15/11/2013,Menilmontant,Paris,2,55
20/09/2013,Buttes-Chaumont,Paris,2,50
12/02/2014,Buttes-Montmartre,Paris,2,32
27/04/2014,Enclos-St-Laurent,Paris,2,80
16/06/2011,Menilmontant,Paris,2,146
10/09/2014,Opera,Paris,2,250
04/12/2011,Buttes-Montmartre,Paris,2,55
26/03/2014,Batignolles-Monceau,Paris,2,70
27/11/2012,Observatoire,Paris,2,45
12/02/2015,Temple,Paris,2,100
01/01/2012,Observatoire,Paris,2,78
11/11/2013,Enclos-St-Laurent,Paris,2,111
01/02/2015,Temple,Paris,2,60
13/09/2011,Buttes-Montmartre,Paris,2,85
16/06/2015,Buttes-Chaumont,Paris,2,59
27/11/2014,Buttes-Montmartre,Paris,2,35
13/07/2015,Louvre,Paris,2,65
30/11/2013,Reuilly,Paris,2,38
22/08/2016,Buttes-Montmartre,Paris,2,65
30/03/2014,Batignolles-Monceau,Paris,2,50
25/11/2015,Buttes-Montmartre,Paris,2,75
26/01/2016,Popincourt,Paris,2,90
01/08/2011,Enclos-St-Laurent,Paris,2,70
12/06/2014,Enclos-St-Laurent,Paris,2,80
01/12/2014,Luxembourg,Paris,2,150
04/04/2016,Bourse,Paris,2,130
18/01/2016,Opera,Paris,2,55
25/09/2015,Luxembourg,Paris,2,120
19/08/2014,Popincourt,Paris,2,59
27/12/2014,Buttes-Montmartre,Paris,2,60
12/06/2016,Buttes-Chaumont,Paris,2,79
24/11/2013,Palais-Bourbon,Paris,2,79
07/11/2016,Observatoire,Paris,2,40
08/01/2017,Buttes-Montmartre,Paris,2,60
17/08/2011,Temple,Paris,2,70
21/03/2012,Buttes-Chaumont,Paris,2,60
19/01/2013,Buttes-Chaumont,Paris,2,45
24/04/2017,Popincourt,Paris,2,212
12/06/2015,Buttes-Chaumont,Paris,2,43
27/06/2017,Enclos-St-Laurent,Paris,2,76
21/05/2015,Popincourt,Paris,2,50
27/07/2014,Buttes-Montmartre,Paris,2,60
04/05/2015,Luxembourg,Paris,2,100
11/07/2017,Pantheon,Paris,2,100
12/04/2014,Vaugirard,Paris,2,70
10/09/2012,Opera,Paris,2,80
20/03/2013,Reuilly,Paris,2,57
19/04/2014,Reuilly,Paris,2,70
21/10/2016,Temple,Paris,2,90
11/05/2018,Gobelins,Paris,2,58
30/11/2015,Buttes-Montmartre,Paris,2,90
02/04/2015,Buttes-Montmartre,Paris,2,80
11/09/2016,Batignolles-Monceau,Paris,2,80
07/06/2016,Buttes-Montmartre,Paris,2,80
03/09/2015,Reuilly,Paris,2,70
10/07/2015,Enclos-St-Laurent,Paris,2,166
25/06/2018,Luxembourg,Paris,2,160
14/06/2015,Popincourt,Paris,2,70
22/06/2012,Popincourt,Paris,2,120
23/06/2014,Enclos-St-Laurent,Paris,2,90
17/02/2015,Enclos-St-Laurent,Paris,2,75
18/03/2015,Popincourt,Paris,2,95
13/08/2014,Passy,Paris,2,55
10/09/2016,Batignolles-Monceau,Paris,2,76
12/07/2011,Buttes-Montmartre,Paris,2,90
03/04/2016,Reuilly,Paris,2,72
13/04/2015,Popincourt,Paris,2,69
20/04/2014,Popincourt,Paris,2,60
11/07/2014,Passy,Paris,2,170
22/07/2014,Vaugirard,Paris,2,95
05/05/2015,Menilmontant,Paris,2,62
02/03/2014,Luxembourg,Paris,2,190
12/09/2015,Batignolles-Monceau,Paris,2,45
14/12/2015,Popincourt,Paris,2,70
24/07/2016,Pantheon,Paris,2,79
09/10/2015,Popincourt,Paris,2,90
16/08/2016,Popincourt,Paris,2,40
19/04/2015,Vaugirard,Paris,2,38
26/04/2017,Popincourt,Paris,2,120
15/06/2017,Popincourt,Paris,2,58
24/11/2015,Buttes-Montmartre,Paris,2,74
30/10/2012,Passy,Paris,2,50
02/07/2016,Opera,Paris,2,72
20/07/2016,Enclos-St-Laurent,Paris,2,70
25/10/2014,Opera,Paris,2,40
17/09/2017,Gobelins,Paris,2,50
24/07/2016,Passy,Paris,2,69
05/11/2013,Opera,Paris,2,76
28/05/2014,Popincourt,Paris,2,70
22/01/2014,Buttes-Chaumont,Paris,2,71
13/05/2015,Buttes-Montmartre,Paris,2,60
19/05/2014,Buttes-Chaumont,Paris,2,70
01/04/2013,Enclos-St-Laurent,Paris,2,85
18/07/2014,Menilmontant,Paris,2,65
05/10/2015,Opera,Paris,2,160
30/10/2017,Buttes-Montmartre,Paris,2,169
05/11/2012,Popincourt,Paris,2,100
04/12/2017,Popincourt,Paris,2,60
09/04/2015,Buttes-Montmartre,Paris,2,130
06/04/2015,Reuilly,Paris,2,90
13/12/2018,Reuilly,Paris,2,70
13/06/2013,Popincourt,Paris,2,100
25/02/2015,Batignolles-Monceau,Paris,2,120
20/07/2014,Passy,Paris,2,50
20/07/2014,Enclos-St-Laurent,Paris,2,70
07/05/2012,Vaugirard,Paris,2,95
08/05/2018,Bourse,Paris,2,79
02/05/2019,Enclos-St-Laurent,Paris,2,60
12/11/2013,Vaugirard,Paris,2,110
14/11/2012,Buttes-Chaumont,Paris,2,70
06/08/2012,Passy,Paris,2,100
13/06/2011,Enclos-St-Laurent,Paris,2,55
30/06/2015,Popincourt,Paris,2,45
19/08/2015,Popincourt,Paris,2,60
23/11/2015,Menilmontant,Paris,2,60
17/07/2013,Temple,Paris,2,52
23/10/2013,Gobelins,Paris,2,24
26/05/2017,Menilmontant,Paris,2,50
06/04/2014,Popincourt,Paris,2,60
24/07/2016,Observatoire,Paris,2,65
13/04/2014,Vaugirard,Paris,2,75
04/08/2018,Popincourt,Paris,2,27
20/04/2014,Buttes-Montmartre,Paris,2,53
21/04/2014,Popincourt,Paris,2,79
09/04/2013,Popincourt,Paris,2,100
11/09/2014,Buttes-Montmartre,Paris,2,85
03/03/2012,Opera,Paris,2,76
16/06/2012,Enclos-St-Laurent,Paris,2,51
05/07/2012,Buttes-Montmartre,Paris,2,35
17/07/2014,Reuilly,Paris,2,50
17/02/2015,Passy,Paris,2,75
25/02/2015,Buttes-Chaumont,Paris,2,35
15/04/2012,Popincourt,Paris,2,65
24/02/2013,Popincourt,Paris,2,90
15/07/2015,Enclos-St-Laurent,Paris,2,55
09/09/2015,Enclos-St-Laurent,Paris,2,50
05/05/2014,Bourse,Paris,2,79
14/09/2015,Buttes-Chaumont,Paris,2,61
25/02/2015,Batignolles-Monceau,Paris,2,56
14/10/2015,Palais-Bourbon,Paris,2,40
18/12/2014,Buttes-Chaumont,Paris,2,40
18/11/2014,Temple,Paris,2,100
27/10/2015,Palais-Bourbon,Paris,2,28
08/04/2014,Enclos-St-Laurent,Paris,2,40
11/04/2017,Luxembourg,Paris,2,75
05/07/2014,Observatoire,Paris,2,40
29/06/2017,Gobelins,Paris,2,60
04/11/2013,Popincourt,Paris,2,55
07/03/2016,Reuilly,Paris,2,80
16/07/2015,Vaugirard,Paris,2,110
31/01/2016,Menilmontant,Paris,2,34
21/07/2015,Popincourt,Paris,2,80
12/11/2018,Elysee,Paris,2,70
07/04/2018,Buttes-Montmartre,Paris,2,45
12/07/2016,Gobelins,Paris,2,50
26/04/2013,Buttes-Montmartre,Paris,2,40
27/05/2018,Vaugirard,Paris,2,95
22/05/2011,Popincourt,Paris,2,70
08/08/2011,Observatoire,Paris,2,40
06/12/2011,Popincourt,Paris,2,60
28/05/2012,Popincourt,Paris,2,83
16/09/2012,Popincourt,Paris,2,80
25/11/2012,Buttes-Chaumont,Paris,2,69
23/07/2012,Enclos-St-Laurent,Paris,2,36
25/06/2012,Buttes-Montmartre,Paris,2,65
08/08/2015,Vaugirard,Paris,2,60
25/08/2015,Enclos-St-Laurent,Paris,2,95
05/09/2015,Popincourt,Paris,2,34
26/02/2013,Buttes-Montmartre,Paris,2,75
19/08/2013,Batignolles-Monceau,Paris,2,55
19/02/2016,Popincourt,Paris,2,43
11/10/2013,Palais-Bourbon,Paris,2,75
01/05/2016,Buttes-Montmartre,Paris,2,70
19/08/2012,Buttes-Chaumont,Paris,2,78
29/05/2016,Reuilly,Paris,2,75
09/09/2012,Reuilly,Paris,2,77
25/03/2016,Menilmontant,Paris,2,55
26/06/2013,Batignolles-Monceau,Paris,2,50
04/01/2014,Menilmontant,Paris,2,43
23/07/2016,Buttes-Montmartre,Paris,2,54
05/03/2017,Temple,Paris,2,60
27/06/2014,Menilmontant,Paris,2,25
02/04/2015,Luxembourg,Paris,2,52
12/01/2014,Vaugirard,Paris,2,100
22/05/2017,Buttes-Montmartre,Paris,2,50
07/12/2015,Vaugirard,Paris,2,50
17/06/2018,Vaugirard,Paris,2,65
18/05/2014,Reuilly,Paris,2,85
20/02/2016,Buttes-Montmartre,Paris,2,70
17/11/2015,Vaugirard,Paris,2,120
27/05/2016,Buttes-Montmartre,Paris,2,70
13/09/2019,Elysee,Paris,2,79
22/05/2012,Observatoire,Paris,2,60
28/03/2013,Gobelins,Paris,2,45
14/12/2012,Buttes-Montmartre,Paris,2,70
23/09/2013,Gobelins,Paris,2,75
16/07/2013,Buttes-Montmartre,Paris,2,85
22/07/2014,Batignolles-Monceau,Paris,2,46
12/08/2014,Vaugirard,Paris,2,43
08/05/2015,Buttes-Montmartre,Paris,2,60
01/08/2012,Buttes-Montmartre,Paris,2,57
02/11/2012,Louvre,Paris,2,120
16/03/2015,Enclos-St-Laurent,Paris,2,66
27/07/2016,Palais-Bourbon,Paris,2,80
13/02/2014,Buttes-Montmartre,Paris,2,43
13/03/2015,Pantheon,Paris,2,93
22/05/2014,Menilmontant,Paris,2,107
13/02/2017,Passy,Paris,2,30
02/06/2017,Batignolles-Monceau,Paris,2,47
14/11/2012,Buttes-Montmartre,Paris,2,55
29/07/2017,Buttes-Montmartre,Paris,2,50
17/11/2013,Opera,Paris,2,40
17/11/2015,Buttes-Montmartre,Paris,2,60
20/03/2013,Enclos-St-Laurent,Paris,2,93
04/09/2015,Buttes-Montmartre,Paris,2,85
12/10/2013,Buttes-Chaumont,Paris,2,39
25/10/2013,Popincourt,Paris,2,55
16/12/2016,Bourse,Paris,2,100
08/01/2015,Vaugirard,Paris,2,79
11/12/2013,Enclos-St-Laurent,Paris,2,69
29/04/2017,Popincourt,Paris,2,65
20/03/2014,Opera,Paris,2,84
15/11/2015,Buttes-Montmartre,Paris,2,49
15/05/2018,Batignolles-Monceau,Paris,2,70
29/01/2013,Elysee,Paris,2,80
27/03/2012,Popincourt,Paris,2,100
07/06/2012,Buttes-Montmartre,Paris,2,52
18/06/2012,Buttes-Montmartre,Paris,2,70
20/06/2012,Popincourt,Paris,2,65
07/07/2010,Reuilly,Paris,2,290
19/07/2012,Hotel-de-Ville,Paris,2,100
21/09/2012,Popincourt,Paris,2,70
14/10/2012,Popincourt,Paris,2,55
18/03/2013,Reuilly,Paris,2,75
30/06/2013,Pantheon,Paris,2,86
03/08/2012,Passy,Paris,2,60
10/09/2013,Temple,Paris,2,100
19/01/2014,Popincourt,Paris,2,95
17/07/2013,Reuilly,Paris,2,65
28/05/2014,Buttes-Montmartre,Paris,2,50
29/07/2014,Pantheon,Paris,2,75
30/08/2014,Popincourt,Paris,2,59
11/03/2013,Popincourt,Paris,2,125
25/09/2014,Buttes-Montmartre,Paris,2,41
06/10/2014,Temple,Paris,2,70
01/09/2014,Buttes-Montmartre,Paris,2,95
21/09/2012,Opera,Paris,2,110
09/02/2015,Temple,Paris,2,48
10/07/2014,Luxembourg,Paris,2,80
20/02/2015,Luxembourg,Paris,2,95
08/03/2015,Reuilly,Paris,2,55
04/02/2015,Luxembourg,Paris,2,253
13/04/2015,Enclos-St-Laurent,Paris,2,68
19/06/2015,Hotel-de-Ville,Paris,2,130
26/06/2013,Buttes-Chaumont,Paris,2,40
27/06/2015,Batignolles-Monceau,Paris,2,100
31/10/2014,Batignolles-Monceau,Paris,2,75
01/07/2015,Vaugirard,Paris,2,75
01/04/2014,Opera,Paris,2,70
27/03/2015,Reuilly,Paris,2,44
19/10/2012,Enclos-St-Laurent,Paris,2,99
18/11/2012,Observatoire,Paris,2,90
10/09/2015,Menilmontant,Paris,2,52
29/09/2015,Popincourt,Paris,2,45
15/05/2015,Temple,Paris,2,110
31/03/2014,Buttes-Montmartre,Paris,2,32
07/08/2014,Batignolles-Monceau,Paris,2,54
05/04/2014,Batignolles-Monceau,Paris,2,50
31/03/2014,Buttes-Montmartre,Paris,2,60
16/01/2016,Observatoire,Paris,2,55
05/07/2012,Menilmontant,Paris,2,50
31/01/2014,Buttes-Montmartre,Paris,2,45
02/03/2014,Pantheon,Paris,2,45
07/04/2014,Popincourt,Paris,2,120
19/11/2014,Gobelins,Paris,2,45
07/06/2016,Buttes-Chaumont,Paris,2,30
01/03/2014,Buttes-Montmartre,Paris,2,49
29/04/2014,Batignolles-Monceau,Paris,2,45
01/05/2013,Menilmontant,Paris,2,50
03/07/2015,Popincourt,Paris,2,30
